nature	nom_a	nom_b	id_a	id_b	detail	build_a	build_b
RENUMEROTE	GameActionFightLifePointsGainMessage	GameActionFightLifePointsGainMessage	6311	6590		242	273
RENUMEROTE	GameActionFightMarkCellsMessage	GameActionFightMarkCellsMessage	5540	432		242	273
RENUMEROTE	GameActionFightModifyEffectsDurationMessage	GameActionFightModifyEffectsDurationMessage	6304	9731		242	273
RENUMEROTE	GameActionFightNoSpellCastMessage	GameActionFightNoSpellCastMessage	6132	393		242	273
RENUMEROTE	GameActionFightPointsVariationMessage	GameActionFightPointsVariationMessage	1030	8927		242	273
RENUMEROTE	GameActionFightReduceDamagesMessage	GameActionFightReduceDamagesMessage	5526	1547		242	273
RENUMEROTE	GameActionFightReflectDamagesMessage	GameActionFightReflectDamagesMessage	5530	7259		242	273
RENUMEROTE	GameActionFightReflectSpellMessage	GameActionFightReflectSpellMessage	5531	2356		242	273
RENUMEROTE	GameActionFightSlideMessage	GameActionFightSlideMessage	5525	7006		242	273
RENUMEROTE	GameActionFightSpellCastMessage	GameActionFightSpellCastMessage	1010	2679		242	273
RENUMEROTE	GameActionFightSpellCooldownVariationMessage	GameActionFightSpellCooldownVariationMessage	6219	766		242	273
RENUMEROTE	GameActionFightSpellImmunityMessage	GameActionFightSpellImmunityMessage	6221	276		242	273
RENUMEROTE	GameActionFightStealKamaMessage	GameActionFightStealKamaMessage	5535	6352		242	273
RENUMEROTE	GameActionFightSummonMessage	GameActionFightSummonMessage	5825	7363		242	273
RENUMEROTE	GameActionFightTackledMessage	GameActionFightTackledMessage	1004	3805		242	273
RENUMEROTE	GameActionFightTeleportOnSameMapMessage	GameActionFightTeleportOnSameMapMessage	5528	9922		242	273
RENUMEROTE	GameActionFightThrowCharacterMessage	GameActionFightThrowCharacterMessage	5829	8659		242	273
RENUMEROTE	GameActionFightTriggerEffectMessage	GameActionFightTriggerEffectMessage	6147	8838		242	273
RENUMEROTE	GameActionFightUnmarkCellsMessage	GameActionFightUnmarkCellsMessage	5570	9827		242	273
RENUMEROTE	GameActionFightVanishMessage	GameActionFightVanishMessage	6217	5071		242	273
RENUMEROTE	GameActionNoopMessage	GameActionNoopMessage	1002	116		242	273
RENUMEROTE	GameCautiousMapMovementMessage	GameCautiousMapMovementMessage	6497	779		242	273
RENUMEROTE	GameCautiousMapMovementRequestMessage	GameCautiousMapMovementRequestMessage	6496	920		242	273
RENUMEROTE	GameContextCreateErrorMessage	GameContextCreateErrorMessage	6024	223		242	273
RENUMEROTE	GameContextCreateMessage	GameContextCreateMessage	200	1595		242	273
RENUMEROTE	GameContextCreateRequestMessage	GameContextCreateRequestMessage	250	5527		242	273
RENUMEROTE	GameContextDestroyMessage	GameContextDestroyMessage	201	1821		242	273
RENUMEROTE	GameContextKickMessage	GameContextKickMessage	6081	2032		242	273
RENUMEROTE	GameContextMoveElementMessage	GameContextMoveElementMessage	253	5362		242	273
RENUMEROTE	GameContextMoveMultipleElementsMessage	GameContextMoveMultipleElementsMessage	254	7368		242	273
RENUMEROTE	GameContextQuitMessage	GameContextQuitMessage	255	4314		242	273
RENUMEROTE	GameContextRefreshEntityLookMessage	GameContextRefreshEntityLookMessage	5637	7865		242	273
RENUMEROTE	GameContextRemoveElementMessage	GameContextRemoveElementMessage	251	3496		242	273
RENUMEROTE	GameContextRemoveElementWithEventMessage	GameContextRemoveElementWithEventMessage	6412	7775		242	273
RENUMEROTE	GameContextRemoveMultipleElementsMessage	GameContextRemoveMultipleElementsMessage	252	5405		242	273
RENUMEROTE	GameContextRemoveMultipleElementsWithEventsMessage	GameContextRemoveMultipleElementsWithEventsMessage	6416	1167		242	273
RENUMEROTE	GameDataPaddockObjectAddMessage	GameDataPaddockObjectAddMessage	5990	652		242	273
RENUMEROTE	GameDataPaddockObjectListAddMessage	GameDataPaddockObjectListAddMessage	5992	9121		242	273
RENUMEROTE	GameDataPaddockObjectRemoveMessage	GameDataPaddockObjectRemoveMessage	5993	9218		242	273
RENUMEROTE	GameDataPlayFarmObjectAnimationMessage	GameDataPlayFarmObjectAnimationMessage	6026	8213		242	273
RENUMEROTE	GameEntitiesDispositionMessage	GameEntitiesDispositionMessage	5696	7948		242	273
RENUMEROTE	GameEntityDispositionErrorMessage	GameEntityDispositionErrorMessage	5695	2619		242	273
RENUMEROTE	GameEntityDispositionMessage	GameEntityDispositionMessage	5693	4		242	273
RENUMEROTE	GameFightHumanReadyStateMessage	GameFightHumanReadyStateMessage	740	109		242	273
RENUMEROTE	GameFightJoinMessage	GameFightJoinMessage	702	8166		242	273
RENUMEROTE	GameFightLeaveMessage	GameFightLeaveMessage	721	6974		242	273
RENUMEROTE	GameFightNewRoundMessage	GameFightNewRoundMessage	6239	8261		242	273
RENUMEROTE	GameFightNewWaveMessage	GameFightNewWaveMessage	6490	4448		242	273
RENUMEROTE	GameFightOptionToggleMessage	GameFightOptionToggleMessage	707	5955		242	273
RENUMEROTE	GameFightPlacementPositionRequestMessage	GameFightPlacementPositionRequestMessage	704	7043		242	273
RENUMEROTE	GameFightPlacementPossiblePositionsMessage	GameFightPlacementPossiblePositionsMessage	703	282		242	273
RENUMEROTE	GameFightPlacementSwapPositionsAcceptMessage	GameFightPlacementSwapPositionsAcceptMessage	6547	870		242	273
RENUMEROTE	GameFightPlacementSwapPositionsCancelMessage	GameFightPlacementSwapPositionsCancelMessage	6543	5173		242	273
RENUMEROTE	GameFightPlacementSwapPositionsCancelledMessage	GameFightPlacementSwapPositionsCancelledMessage	6546	1579		242	273
RENUMEROTE	GameFightPlacementSwapPositionsErrorMessage	GameFightPlacementSwapPositionsErrorMessage	6548	6325		242	273
RENUMEROTE	GameFightPlacementSwapPositionsMessage	GameFightPlacementSwapPositionsMessage	6544	5606		242	273
RENUMEROTE	GameFightPlacementSwapPositionsOfferMessage	GameFightPlacementSwapPositionsOfferMessage	6542	5124		242	273
RENUMEROTE	GameFightPlacementSwapPositionsRequestMessage	GameFightPlacementSwapPositionsRequestMessage	6541	501		242	273
RENUMEROTE	GameFightReadyMessage	GameFightReadyMessage	708	4840		242	273
RENUMEROTE	GameFightRefreshFighterMessage	GameFightRefreshFighterMessage	6309	3786		242	273
RENUMEROTE	GameFightResumeMessage	GameFightResumeMessage	6067	2675		242	273
RENUMEROTE	GameFightResumeWithSlavesMessage	GameFightResumeWithSlavesMessage	6215	5652		242	273
RENUMEROTE	GameFightShowFighterMessage	GameFightShowFighterMessage	5864	5747		242	273
RENUMEROTE	GameFightShowFighterRandomStaticPoseMessage	GameFightShowFighterRandomStaticPoseMessage	6218	7583		242	273
RENUMEROTE	GameFightSpectatePlayerRequestMessage	GameFightSpectatePlayerRequestMessage	6474	8994		242	273
RENUMEROTE	GameFightSpectatorJoinMessage	GameFightSpectatorJoinMessage	6504	3924		242	273
RENUMEROTE	GameFightSynchronizeMessage	GameFightSynchronizeMessage	5921	8985		242	273
RENUMEROTE	GameFightTurnEndMessage	GameFightTurnEndMessage	719	7900		242	273
RENUMEROTE	GameFightTurnFinishMessage	GameFightTurnFinishMessage	718	3915		242	273
RENUMEROTE	GameFightTurnListMessage	GameFightTurnListMessage	713	1243		242	273
RENUMEROTE	GameFightTurnReadyMessage	GameFightTurnReadyMessage	716	9655		242	273
RENUMEROTE	GameFightTurnReadyRequestMessage	GameFightTurnReadyRequestMessage	715	379		242	273
RENUMEROTE	GameFightTurnResumeMessage	GameFightTurnResumeMessage	6307	7389		242	273
RENUMEROTE	GameFightTurnStartMessage	GameFightTurnStartMessage	714	217		242	273
RENUMEROTE	GameFightTurnStartPlayingMessage	GameFightTurnStartPlayingMessage	6465	3867		242	273
RENUMEROTE	GameMapChangeOrientationMessage	GameMapChangeOrientationMessage	946	8741		242	273
RENUMEROTE	GameMapChangeOrientationRequestMessage	GameMapChangeOrientationRequestMessage	945	1190		242	273
RENUMEROTE	GameMapChangeOrientationsMessage	GameMapChangeOrientationsMessage	6155	3256		242	273
RENUMEROTE	GameMapMovementCancelMessage	GameMapMovementCancelMessage	953	2486		242	273
RENUMEROTE	GameMapMovementConfirmMessage	GameMapMovementConfirmMessage	952	3317		242	273
RENUMEROTE	GameMapMovementMessage	GameMapMovementMessage	951	6493		242	273
RENUMEROTE	GameMapNoMovementMessage	GameMapNoMovementMessage	954	6322		242	273
RENUMEROTE	GameRefreshMonsterBoostsMessage	GameRefreshMonsterBoostsMessage	6618	3997		242	273
RENUMEROTE	GameRolePlayAggressionMessage	GameRolePlayAggressionMessage	6073	6235		242	273
RENUMEROTE	GameRolePlayArenaRegistrationStatusMessage	GameRolePlayArenaRegistrationStatusMessage	6284	4586		242	273
RENUMEROTE	GameRolePlayArenaUnregisterMessage	GameRolePlayArenaUnregisterMessage	6282	326		242	273
RENUMEROTE	GameRolePlayAttackMonsterRequestMessage	GameRolePlayAttackMonsterRequestMessage	6191	9329		242	273
RENUMEROTE	GameRolePlayDelayedActionFinishedMessage	GameRolePlayDelayedActionFinishedMessage	6150	7896		242	273
RENUMEROTE	GameRolePlayDelayedActionMessage	GameRolePlayDelayedActionMessage	6153	4358		242	273
RENUMEROTE	GameRolePlayFreeSoulRequestMessage	GameRolePlayFreeSoulRequestMessage	745	3818		242	273
RENUMEROTE	GameRolePlayGameOverMessage	GameRolePlayGameOverMessage	746	3824		242	273
RENUMEROTE	GameRolePlayPlayerFightRequestMessage	GameRolePlayPlayerFightRequestMessage	5731	6628		242	273
RENUMEROTE	GameRolePlayShowActorMessage	GameRolePlayShowActorMessage	5632	1818		242	273
RENUMEROTE	GameRolePlayShowActorWithEventMessage	GameRolePlayShowActorWithEventMessage	6407	5		242	273
RENUMEROTE	GameRolePlayShowChallengeMessage	GameRolePlayShowChallengeMessage	301	7254		242	273
RENUMEROTE	GameRolePlayShowMultipleActorsMessage	GameRolePlayShowMultipleActorsMessage	6712	323		242	273
RENUMEROTE	GoldAddedMessage	GoldAddedMessage	6030	1521		242	273
RENUMEROTE	GuestLimitationMessage	GuestLimitationMessage	6506	7707		242	273
RENUMEROTE	GuestModeMessage	GuestModeMessage	6505	5810		242	273
RENUMEROTE	GuidedModeQuitRequestMessage	GuidedModeQuitRequestMessage	6092	6433		242	273
RENUMEROTE	GuidedModeReturnRequestMessage	GuidedModeReturnRequestMessage	6088	625		242	273
RENUMEROTE	GuildBulletinMessage	GuildBulletinMessage	6689	1996		242	273
RENUMEROTE	GuildBulletinSetErrorMessage	GuildBulletinSetErrorMessage	6691	8324		242	273
RENUMEROTE	GuildCharacsUpgradeRequestMessage	GuildCharacsUpgradeRequestMessage	5706	237		242	273
RENUMEROTE	GuildCreationResultMessage	GuildCreationResultMessage	5554	4018		242	273
RENUMEROTE	GuildCreationStartedMessage	GuildCreationStartedMessage	5920	5711		242	273
RENUMEROTE	GuildFactsErrorMessage	GuildFactsErrorMessage	6424	7863		242	273
RENUMEROTE	GuildFactsRequestMessage	GuildFactsRequestMessage	6404	6650		242	273
RENUMEROTE	GuildGetInformationsMessage	GuildGetInformationsMessage	5550	592		242	273
RENUMEROTE	GuildHouseRemoveMessage	GuildHouseRemoveMessage	6180	4888		242	273
RENUMEROTE	GuildHouseUpdateInformationMessage	GuildHouseUpdateInformationMessage	6181	1590		242	273
RENUMEROTE	GuildHousesInformationMessage	GuildHousesInformationMessage	5919	5207		242	273
RENUMEROTE	GuildInformationsPaddocksMessage	GuildInformationsPaddocksMessage	5959	7168		242	273
RENUMEROTE	GuildInvitationAnswerMessage	GuildInvitationAnswerMessage	5556	5328		242	273
RENUMEROTE	GuildInvitationMessage	GuildInvitationMessage	5551	8788		242	273
RENUMEROTE	GuildInvitationStateRecrutedMessage	GuildInvitationStateRecrutedMessage	5548	9851		242	273
RENUMEROTE	GuildInvitationStateRecruterMessage	GuildInvitationStateRecruterMessage	5563	2343		242	273
RENUMEROTE	GuildKickRequestMessage	GuildKickRequestMessage	5887	9738		242	273
RENUMEROTE	GuildLeftMessage	GuildLeftMessage	5562	3266		242	273
RENUMEROTE	GuildLevelUpMessage	GuildLevelUpMessage	6062	5408		242	273
RENUMEROTE	GuildListMessage	GuildListMessage	6413	669		242	273
RENUMEROTE	GuildMemberLeavingMessage	GuildMemberLeavingMessage	5923	7246		242	273
RENUMEROTE	GuildMemberOnlineStatusMessage	GuildMemberOnlineStatusMessage	6061	8750		242	273
RENUMEROTE	GuildMembershipMessage	GuildMembershipMessage	5835	2644		242	273
RENUMEROTE	GuildModificationNameValidMessage	GuildModificationNameValidMessage	6327	5733		242	273
RENUMEROTE	GuildModificationStartedMessage	GuildModificationStartedMessage	6324	515		242	273
RENUMEROTE	GuildMotdMessage	GuildMotdMessage	6590	4318		242	273
RENUMEROTE	GuildMotdSetErrorMessage	GuildMotdSetErrorMessage	6591	6422		242	273
RENUMEROTE	GuildMotdSetRequestMessage	GuildMotdSetRequestMessage	6588	3388		242	273
RENUMEROTE	GuildPaddockBoughtMessage	GuildPaddockBoughtMessage	5952	4625		242	273
RENUMEROTE	GuildSpellUpgradeRequestMessage	GuildSpellUpgradeRequestMessage	5699	5991		242	273
RENUMEROTE	HavenBagFurnituresMessage	HavenBagFurnituresMessage	6634	135		242	273
RENUMEROTE	HavenBagFurnituresRequestMessage	HavenBagFurnituresRequestMessage	6637	5127		242	273
RENUMEROTE	HavenBagPackListMessage	HavenBagPackListMessage	6620	9897		242	273
RENUMEROTE	HavenBagPermissionsUpdateMessage	HavenBagPermissionsUpdateMessage	6713	7957		242	273
RENUMEROTE	HavenBagPermissionsUpdateRequestMessage	HavenBagPermissionsUpdateRequestMessage	6714	958		242	273
RENUMEROTE	HelloConnectMessage	HelloConnectMessage	3	5586		242	273
RENUMEROTE	HelloGameMessage	HelloGameMessage	101	708		242	273
RENUMEROTE	HouseBuyRequestMessage	HouseBuyRequestMessage	5738	5849		242	273
RENUMEROTE	HouseBuyResultMessage	HouseBuyResultMessage	5735	4284		242	273
RENUMEROTE	HouseGuildNoneMessage	HouseGuildNoneMessage	5701	7676		242	273
RENUMEROTE	HouseGuildRightsMessage	HouseGuildRightsMessage	5703	8722		242	273
RENUMEROTE	HouseGuildRightsViewMessage	HouseGuildRightsViewMessage	5700	9956		242	273
RENUMEROTE	HouseGuildShareRequestMessage	HouseGuildShareRequestMessage	5704	5369		242	273
RENUMEROTE	HouseKickRequestMessage	HouseKickRequestMessage	5698	7559		242	273
RENUMEROTE	HouseLockFromInsideRequestMessage	HouseLockFromInsideRequestMessage	5885	9529		242	273
RENUMEROTE	HousePropertiesMessage	HousePropertiesMessage	5734	3385		242	273
RENUMEROTE	HouseSellFromInsideRequestMessage	HouseSellFromInsideRequestMessage	5884	6061		242	273
RENUMEROTE	HouseSellRequestMessage	HouseSellRequestMessage	5697	1606		242	273
RENUMEROTE	HouseToSellListMessage	HouseToSellListMessage	6140	8317		242	273
RENUMEROTE	HouseToSellListRequestMessage	HouseToSellListRequestMessage	6139	6950		242	273
RENUMEROTE	IdentificationFailedBannedMessage	IdentificationFailedBannedMessage	6174	8668		242	273
RENUMEROTE	IdentificationFailedForBadVersionMessage	IdentificationFailedForBadVersionMessage	21	4124		242	273
RENUMEROTE	IdentificationFailedMessage	IdentificationFailedMessage	20	4567		242	273
RENUMEROTE	IgnoredAddFailureMessage	IgnoredAddFailureMessage	5679	7186		242	273
RENUMEROTE	IgnoredAddedMessage	IgnoredAddedMessage	5678	3797		242	273
RENUMEROTE	IgnoredDeleteRequestMessage	IgnoredDeleteRequestMessage	5680	7645		242	273
RENUMEROTE	IgnoredGetListMessage	IgnoredGetListMessage	5676	8068		242	273
RENUMEROTE	IgnoredListMessage	IgnoredListMessage	5674	8123		242	273
RENUMEROTE	InteractiveElementUpdatedMessage	InteractiveElementUpdatedMessage	5708	8912		242	273
RENUMEROTE	InteractiveMapUpdateMessage	InteractiveMapUpdateMessage	5002	9493		242	273
RENUMEROTE	InteractiveUseEndedMessage	InteractiveUseEndedMessage	6112	2897		242	273
RENUMEROTE	InteractiveUseErrorMessage	InteractiveUseErrorMessage	6384	2991		242	273
RENUMEROTE	InteractiveUseRequestMessage	InteractiveUseRequestMessage	5001	1424		242	273
RENUMEROTE	InteractiveUseWithParamRequestMessage	InteractiveUseWithParamRequestMessage	6715	8117		242	273
RENUMEROTE	InteractiveUsedMessage	InteractiveUsedMessage	5745	3900		242	273
RENUMEROTE	InventoryContentMessage	InventoryContentMessage	3016	8042		242	273
RENUMEROTE	InviteInHavenBagClosedMessage	InviteInHavenBagClosedMessage	6645	8001		242	273
RENUMEROTE	InviteInHavenBagMessage	InviteInHavenBagMessage	6642	949		242	273
RENUMEROTE	InviteInHavenBagOfferMessage	InviteInHavenBagOfferMessage	6643	5037		242	273
RENUMEROTE	ItemNoMoreAvailableMessage	ItemNoMoreAvailableMessage	5769	2498		242	273
RENUMEROTE	JobAllowMultiCraftRequestMessage	JobAllowMultiCraftRequestMessage	5748	1737		242	273
RENUMEROTE	JobBookSubscribeRequestMessage	JobBookSubscribeRequestMessage	6592	7221		242	273
RENUMEROTE	JobBookSubscriptionMessage	JobBookSubscriptionMessage	6593	6723		242	273
RENUMEROTE	JobCrafterDirectoryAddMessage	JobCrafterDirectoryAddMessage	5651	9328		242	273
RENUMEROTE	JobCrafterDirectoryDefineSettingsMessage	JobCrafterDirectoryDefineSettingsMessage	5649	5859		242	273
RENUMEROTE	JobCrafterDirectoryEntryMessage	JobCrafterDirectoryEntryMessage	6044	2116		242	273
RENUMEROTE	JobCrafterDirectoryEntryRequestMessage	JobCrafterDirectoryEntryRequestMessage	6043	1749		242	273
RENUMEROTE	JobCrafterDirectoryListMessage	JobCrafterDirectoryListMessage	6046	8710		242	273
RENUMEROTE	JobCrafterDirectoryListRequestMessage	JobCrafterDirectoryListRequestMessage	6047	5876		242	273
RENUMEROTE	JobCrafterDirectoryRemoveMessage	JobCrafterDirectoryRemoveMessage	5653	3245		242	273
RENUMEROTE	JobCrafterDirectorySettingsMessage	JobCrafterDirectorySettingsMessage	5652	9206		242	273
RENUMEROTE	JobDescriptionMessage	JobDescriptionMessage	5655	9539		242	273
RENUMEROTE	JobExperienceMultiUpdateMessage	JobExperienceMultiUpdateMessage	5809	8763		242	273
RENUMEROTE	JobExperienceOtherPlayerUpdateMessage	JobExperienceOtherPlayerUpdateMessage	6599	1331		242	273
RENUMEROTE	JobExperienceUpdateMessage	JobExperienceUpdateMessage	5654	6979		242	273
RENUMEROTE	JobLevelUpMessage	JobLevelUpMessage	5656	386		242	273
RENUMEROTE	JobMultiCraftAvailableSkillsMessage	JobMultiCraftAvailableSkillsMessage	5747	8902		242	273
RENUMEROTE	KamasUpdateMessage	KamasUpdateMessage	5537	654		242	273
RENUMEROTE	KickHavenBagRequestMessage	KickHavenBagRequestMessage	6652	3554		242	273
RENUMEROTE	LeaveDialogMessage	LeaveDialogMessage	5502	6689		242	273
RENUMEROTE	LeaveDialogRequestMessage	LeaveDialogRequestMessage	5501	9643		242	273
RENUMEROTE	LifePointsRegenBeginMessage	LifePointsRegenBeginMessage	5684	9965		242	273
RENUMEROTE	LifePointsRegenEndMessage	LifePointsRegenEndMessage	5686	6833		242	273
RENUMEROTE	LivingObjectChangeSkinRequestMessage	LivingObjectChangeSkinRequestMessage	5725	2511		242	273
RENUMEROTE	LivingObjectDissociateMessage	LivingObjectDissociateMessage	5723	8437		242	273
RENUMEROTE	LivingObjectMessageRequestMessage	LivingObjectMessageRequestMessage	6066	5726		242	273
RENUMEROTE	LocalizedChatSmileyMessage	LocalizedChatSmileyMessage	6185	8626		242	273
RENUMEROTE	LockableChangeCodeMessage	LockableChangeCodeMessage	5666	9751		242	273
RENUMEROTE	LockableCodeResultMessage	LockableCodeResultMessage	5672	7522		242	273
RENUMEROTE	LockableShowCodeDialogMessage	LockableShowCodeDialogMessage	5740	9268		242	273
RENUMEROTE	LockableStateUpdateAbstractMessage	LockableStateUpdateAbstractMessage	5671	107		242	273
RENUMEROTE	LockableStateUpdateHouseDoorMessage	LockableStateUpdateHouseDoorMessage	5668	7692		242	273
RENUMEROTE	LockableUseCodeMessage	LockableUseCodeMessage	5667	3147		242	273
RENUMEROTE	LoginQueueStatusMessage	LoginQueueStatusMessage	10	3098		242	273
RENUMEROTE	MapComplementaryInformationsDataInHavenBagMessage	MapComplementaryInformationsDataInHavenBagMessage	6622	2021		242	273
RENUMEROTE	MapComplementaryInformationsDataInHouseMessage	MapComplementaryInformationsDataInHouseMessage	6130	1071		242	273
RENUMEROTE	MapComplementaryInformationsWithCoordsMessage	MapComplementaryInformationsWithCoordsMessage	6268	5198		242	273
RENUMEROTE	MapFightCountMessage	MapFightCountMessage	210	2838		242	273
RENUMEROTE	MapObstacleUpdateMessage	MapObstacleUpdateMessage	6051	75		242	273
RENUMEROTE	MapRunningFightDetailsExtendedMessage	MapRunningFightDetailsExtendedMessage	6500	8895		242	273
RENUMEROTE	MapRunningFightListMessage	MapRunningFightListMessage	5743	8225		242	273
RENUMEROTE	MapRunningFightListRequestMessage	MapRunningFightListRequestMessage	5742	1925		242	273
RENUMEROTE	MigratedServerListMessage	MigratedServerListMessage	6731	2491		242	273
RENUMEROTE	MimicryObjectAssociatedMessage	MimicryObjectAssociatedMessage	6462	1127		242	273
RENUMEROTE	MimicryObjectEraseRequestMessage	MimicryObjectEraseRequestMessage	6457	7124		242	273
RENUMEROTE	MimicryObjectErrorMessage	MimicryObjectErrorMessage	6461	3920		242	273
RENUMEROTE	MimicryObjectFeedAndAssociateRequestMessage	MimicryObjectFeedAndAssociateRequestMessage	6460	3754		242	273
RENUMEROTE	MimicryObjectPreviewMessage	MimicryObjectPreviewMessage	6458	2255		242	273
RENUMEROTE	MoodSmileyRequestMessage	MoodSmileyRequestMessage	6192	6420		242	273
RENUMEROTE	MoodSmileyResultMessage	MoodSmileyResultMessage	6196	1383		242	273
RENUMEROTE	MoodSmileyUpdateMessage	MoodSmileyUpdateMessage	6388	2215		242	273
RENUMEROTE	MountDataErrorMessage	MountDataErrorMessage	6172	2483		242	273
RENUMEROTE	MountDataMessage	MountDataMessage	5973	137		242	273
RENUMEROTE	MountEmoteIconUsedOkMessage	MountEmoteIconUsedOkMessage	5978	3490		242	273
RENUMEROTE	MountEquipedErrorMessage	MountEquipedErrorMessage	5963	5171		242	273
RENUMEROTE	MountFeedRequestMessage	MountFeedRequestMessage	6189	3038		242	273
RENUMEROTE	MountHarnessColorsUpdateRequestMessage	MountHarnessColorsUpdateRequestMessage	6697	4391		242	273
RENUMEROTE	MountHarnessDissociateRequestMessage	MountHarnessDissociateRequestMessage	6696	7150		242	273
RENUMEROTE	MountInformationInPaddockRequestMessage	MountInformationInPaddockRequestMessage	5975	7545		242	273
RENUMEROTE	MountInformationRequestMessage	MountInformationRequestMessage	5972	826		242	273
RENUMEROTE	MountReleaseRequestMessage	MountReleaseRequestMessage	5980	1227		242	273
RENUMEROTE	MountReleasedMessage	MountReleasedMessage	6308	7843		242	273
RENUMEROTE	MountRenameRequestMessage	MountRenameRequestMessage	5987	4115		242	273
RENUMEROTE	MountRenamedMessage	MountRenamedMessage	5983	2688		242	273
RENUMEROTE	MountSetMessage	MountSetMessage	5968	110		242	273
RENUMEROTE	MountSetXpRatioRequestMessage	MountSetXpRatioRequestMessage	5989	4347		242	273
RENUMEROTE	MountSterilizeRequestMessage	MountSterilizeRequestMessage	5962	658		242	273
RENUMEROTE	MountSterilizedMessage	MountSterilizedMessage	5977	9430		242	273
RENUMEROTE	MountToggleRidingRequestMessage	MountToggleRidingRequestMessage	5976	1106		242	273
RENUMEROTE	MountUnSetMessage	MountUnSetMessage	5982	8582		242	273
RENUMEROTE	MountXpRatioMessage	MountXpRatioMessage	5970	9050		242	273
RENUMEROTE	NicknameAcceptedMessage	NicknameAcceptedMessage	5641	8083		242	273
RENUMEROTE	NicknameChoiceRequestMessage	NicknameChoiceRequestMessage	5639	4608		242	273
RENUMEROTE	NicknameRefusedMessage	NicknameRefusedMessage	5638	4482		242	273
RENUMEROTE	NicknameRegistrationMessage	NicknameRegistrationMessage	5640	8872		242	273
RENUMEROTE	NotificationByServerMessage	NotificationByServerMessage	6103	3884		242	273
RENUMEROTE	NotificationListMessage	NotificationListMessage	6087	7443		242	273
RENUMEROTE	NotificationResetMessage	NotificationResetMessage	6089	4503		242	273
RENUMEROTE	NotificationUpdateFlagMessage	NotificationUpdateFlagMessage	6090	8455		242	273
RENUMEROTE	NpcDialogQuestionMessage	NpcDialogQuestionMessage	5617	5481		242	273
RENUMEROTE	NpcDialogReplyMessage	NpcDialogReplyMessage	5616	4752		242	273
RENUMEROTE	NpcGenericActionFailureMessage	NpcGenericActionFailureMessage	5900	5877		242	273
RENUMEROTE	NumericWhoIsMessage	NumericWhoIsMessage	6297	2693		242	273
RENUMEROTE	NumericWhoIsRequestMessage	NumericWhoIsRequestMessage	6298	2359		242	273
RENUMEROTE	ObjectAveragePricesErrorMessage	ObjectAveragePricesErrorMessage	6336	5074		242	273
RENUMEROTE	ObjectAveragePricesGetMessage	ObjectAveragePricesGetMessage	6334	2730		242	273
RENUMEROTE	ObjectDeleteMessage	ObjectDeleteMessage	3022	5997		242	273
RENUMEROTE	ObjectDeletedMessage	ObjectDeletedMessage	3024	6668		242	273
RENUMEROTE	ObjectDropMessage	ObjectDropMessage	3005	2531		242	273
RENUMEROTE	ObjectErrorMessage	ObjectErrorMessage	3004	2089		242	273
RENUMEROTE	ObjectGroundRemovedMessage	ObjectGroundRemovedMessage	3014	5855		242	273
RENUMEROTE	ObjectGroundRemovedMultipleMessage	ObjectGroundRemovedMultipleMessage	5944	3407		242	273
RENUMEROTE	ObjectJobAddedMessage	ObjectJobAddedMessage	6014	5441		242	273
RENUMEROTE	ObjectModifiedMessage	ObjectModifiedMessage	3029	7821		242	273
RENUMEROTE	ObjectUseMessage	ObjectUseMessage	3019	1372		242	273
RENUMEROTE	ObjectUseMultipleMessage	ObjectUseMultipleMessage	6234	1310		242	273
RENUMEROTE	ObjectUseOnCellMessage	ObjectUseOnCellMessage	3013	4046		242	273
RENUMEROTE	ObjectUseOnCharacterMessage	ObjectUseOnCharacterMessage	3003	2165		242	273
RENUMEROTE	ObjectsAddedMessage	ObjectsAddedMessage	6033	1527		242	273
RENUMEROTE	ObjectsDeletedMessage	ObjectsDeletedMessage	6034	5219		242	273
RENUMEROTE	ObjectsQuantityMessage	ObjectsQuantityMessage	6206	5664		242	273
RENUMEROTE	ObtainedItemWithBonusMessage	ObtainedItemWithBonusMessage	6520	7133		242	273
RENUMEROTE	OnConnectionEventMessage	OnConnectionEventMessage	5726	999		242	273
RENUMEROTE	OpenHavenBagFurnitureSequenceRequestMessage	OpenHavenBagFurnitureSequenceRequestMessage	6635	7398		242	273
RENUMEROTE	OrnamentGainedMessage	OrnamentGainedMessage	6368	9883		242	273
RENUMEROTE	OrnamentSelectErrorMessage	OrnamentSelectErrorMessage	6370	6401		242	273
RENUMEROTE	OrnamentSelectRequestMessage	OrnamentSelectRequestMessage	6374	732		242	273
RENUMEROTE	OrnamentSelectedMessage	OrnamentSelectedMessage	6369	7251		242	273
RENUMEROTE	PaddockBuyRequestMessage	PaddockBuyRequestMessage	5951	1669		242	273
RENUMEROTE	PaddockMoveItemRequestMessage	PaddockMoveItemRequestMessage	6052	6071		242	273
RENUMEROTE	PaddockPropertiesMessage	PaddockPropertiesMessage	5824	4650		242	273
RENUMEROTE	PaddockRemoveItemRequestMessage	PaddockRemoveItemRequestMessage	5958	2191		242	273
RENUMEROTE	PaddockSellBuyDialogMessage	PaddockSellBuyDialogMessage	6018	4196		242	273
RENUMEROTE	PaddockSellRequestMessage	PaddockSellRequestMessage	5953	6528		242	273
RENUMEROTE	PaddockToSellListMessage	PaddockToSellListMessage	6138	7795		242	273
RENUMEROTE	PaddockToSellListRequestMessage	PaddockToSellListRequestMessage	6141	101		242	273
